transaction_id,customer_id,product_id,store_id,transaction_date,year,month,quarter,day_of_week,quantity,unit_price,discount_amount,total_revenue,gross_profit,payment_method,channel,order_status,is_returned,delivery_days
TXN001611,CUST02013,PROD0058,ST006,2022-08-18,2022,8,Q3,Thursday,2,14.29,2.86,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN001612,CUST05084,PROD0036,ST013,2023-10-10,2023,10,Q4,Tuesday,4,6.02,0.0,24.08,12.52,Debit Card,In-Store,Completed,0,2.0
TXN001613,CUST03313,PROD0050,ST002,2024-07-18,2024,7,Q3,Thursday,1,1.99,0.0,1.99,0.76,Credit Card,Online,Completed,0,2.0
TXN001614,CUST05508,PROD0021,ST009,2022-06-12,2022,6,Q2,Sunday,2,148.28,14.83,281.73,98.61,Debit Card,Online,Completed,0,2.0
TXN001615,CUST07692,PROD0028,ST011,2024-06-10,2024,6,Q2,Monday,2,93.78,0.0,187.56,65.65,Debit Card,In-Store,Completed,0,5.0
TXN001616,CUST05087,PROD0058,ST013,2024-10-28,2024,10,Q4,Monday,3,14.29,0.0,0.0,0.0,Debit Card,Online,Returned,1,0.0
TXN001617,CUST03855,PROD0040,ST007,2024-01-29,2024,1,Q1,Monday,1,31.54,1.58,27.76,15.58,Debit Card,Mobile App,Completed,0,5.0
TXN001618,CUST00924,PROD0015,ST016,2024-05-22,2024,5,Q2,Wednesday,1,1.99,0.2,1.79,0.81,Credit Card,Online,Completed,0,2.0
TXN001619,CUST02886,PROD0016,ST011,2022-12-21,2022,12,Q4,Wednesday,3,35.32,0.0,126.96,47.68,Debit Card,Online,Completed,0,3.0
TXN001620,CUST06367,PROD0065,ST016,2022-09-04,2022,9,Q3,Sunday,1,23.13,2.31,20.82,8.33,Debit Card,Online,Completed,0,3.0
TXN001621,CUST07476,PROD0060,ST012,2022-03-08,2022,3,Q1,Tuesday,1,29.71,0.0,29.71,6.54,Google Pay,In-Store,Completed,0,0.0
TXN001622,CUST02113,PROD0034,ST006,2022-12-13,2022,12,Q4,Tuesday,1,8.96,0.0,10.66,4.66,Credit Card,In-Store,Completed,0,0.0
TXN001623,CUST01386,PROD0031,ST006,2023-11-11,2023,11,Q4,Saturday,2,17.17,0.0,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN001624,CUST00166,PROD0030,ST011,2022-11-03,2022,11,Q4,Thursday,3,60.42,0.0,208.72,63.44,PayPal,In-Store,Completed,0,2.0
TXN001625,CUST02092,PROD0073,ST009,2024-05-01,2024,5,Q2,Wednesday,1,34.1,0.0,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN001626,CUST04892,PROD0038,ST006,2022-10-27,2022,10,Q4,Thursday,1,1.99,0.0,0.0,0.0,Credit Card,Online,Cancelled,0,0.0
TXN001627,CUST00669,PROD0003,ST009,2022-11-03,2022,11,Q4,Thursday,1,257.72,0.0,0.0,0.0,PayPal,In-Store,Returned,1,0.0
TXN001628,CUST01174,PROD0012,ST015,2024-04-08,2024,4,Q2,Monday,1,38.7,5.81,32.89,14.8,Debit Card,Online,Completed,0,2.0
TXN001629,CUST03361,PROD0009,ST006,2022-02-04,2022,2,Q1,Friday,1,123.66,6.18,117.48,32.89,Debit Card,Online,Completed,0,7.0
TXN001630,CUST01409,PROD0053,ST019,2022-02-13,2022,2,Q1,Sunday,1,9.88,0.0,9.88,2.17,Apple Pay,In-Store,Completed,0,1.0
TXN001631,CUST04900,PROD0017,ST007,2022-02-14,2022,2,Q1,Monday,1,19.55,2.93,16.62,7.48,Apple Pay,Online,Completed,0,2.0
TXN001632,CUST02968,PROD0040,ST009,2024-08-15,2024,8,Q3,Thursday,1,31.54,1.58,29.96,15.58,Credit Card,Online,Completed,0,2.0
TXN001633,CUST01239,PROD0042,ST013,2023-12-20,2023,12,Q4,Wednesday,1,72.71,0.0,0.0,0.0,Google Pay,Online,Cancelled,0,0.0
TXN001634,CUST05182,PROD0044,ST008,2024-05-30,2024,5,Q2,Thursday,3,51.45,15.44,138.91,52.79,Credit Card,Online,Completed,0,3.0
TXN001635,CUST02867,PROD0011,ST002,2022-07-05,2022,7,Q3,Tuesday,3,38.78,0.0,116.34,52.35,Gift Card,In-Store,Completed,0,2.0
TXN001636,CUST07714,PROD0038,ST019,2022-08-29,2022,8,Q3,Monday,4,1.99,0.4,0.0,0.0,Credit Card,In-Store,Returned,1,7.0
TXN001637,CUST01594,PROD0020,ST007,2023-02-01,2023,2,Q1,Wednesday,1,5.57,0.0,5.57,2.51,Debit Card,In-Store,Completed,0,0.0
TXN001638,CUST03394,PROD0060,ST002,2023-02-10,2023,2,Q1,Friday,1,29.71,0.0,29.71,6.54,Debit Card,Mobile App,Completed,0,2.0
TXN001639,CUST03062,PROD0062,ST014,2023-09-15,2023,9,Q3,Friday,2,13.14,0.0,0.0,0.0,Debit Card,Mobile App,Returned,1,2.0
TXN001640,CUST04829,PROD0040,ST008,2023-12-02,2023,12,Q4,Saturday,1,31.54,0.0,33.7,16.4,Credit Card,In-Store,Completed,0,5.0
TXN001641,CUST03666,PROD0001,ST016,2023-06-29,2023,6,Q2,Thursday,1,239.61,11.98,227.63,63.74,Debit Card,Online,Completed,0,5.0
TXN001642,CUST02628,PROD0060,ST007,2022-04-21,2022,4,Q2,Thursday,1,29.71,0.0,0.0,0.0,Google Pay,In-Store,Returned,1,2.0
TXN001643,CUST02957,PROD0007,ST006,2024-05-27,2024,5,Q2,Monday,2,369.51,73.9,665.12,186.23,Debit Card,Mobile App,Completed,0,3.0
TXN001644,CUST06718,PROD0019,ST001,2023-11-18,2023,11,Q4,Saturday,1,23.22,1.16,23.89,9.93,Debit Card,In-Store,Completed,0,0.0
TXN001645,CUST00610,PROD0061,ST017,2024-08-06,2024,8,Q3,Tuesday,5,10.21,0.0,51.05,20.42,Google Pay,Online,Completed,0,2.0
TXN001646,CUST06844,PROD0047,ST011,2024-07-26,2024,7,Q3,Friday,2,44.27,0.0,0.0,0.0,PayPal,Online,Returned,1,1.0
TXN001647,CUST07399,PROD0051,ST005,2022-11-13,2022,11,Q4,Sunday,1,21.89,0.0,23.14,4.82,Credit Card,In-Store,Completed,0,0.0
TXN001648,CUST02012,PROD0038,ST017,2023-08-04,2023,8,Q3,Friday,2,1.99,0.2,3.78,1.97,Debit Card,In-Store,Completed,0,0.0
TXN001649,CUST02732,PROD0034,ST012,2024-02-10,2024,2,Q1,Saturday,1,8.96,0.45,8.51,4.43,Google Pay,Online,Completed,0,2.0
TXN001650,CUST06735,PROD0004,ST005,2023-02-09,2023,2,Q1,Thursday,1,362.76,0.0,362.76,101.57,Debit Card,In-Store,Completed,0,0.0
TXN001651,CUST06366,PROD0061,ST010,2023-04-25,2023,4,Q2,Tuesday,1,10.21,1.53,8.68,3.47,Google Pay,In-Store,Completed,0,0.0
TXN001652,CUST02374,PROD0005,ST019,2023-11-18,2023,11,Q4,Saturday,1,151.9,0.0,0.0,0.0,PayPal,In-Store,Returned,1,5.0
TXN001653,CUST06576,PROD0058,ST017,2022-04-12,2022,4,Q2,Tuesday,2,14.29,0.0,0.0,0.0,PayPal,In-Store,Cancelled,0,3.0
TXN001654,CUST05430,PROD0009,ST007,2023-11-14,2023,11,Q4,Tuesday,3,123.66,37.1,0.0,0.0,Apple Pay,Online,Cancelled,0,0.0
TXN001655,CUST07662,PROD0004,ST015,2023-03-30,2023,3,Q1,Thursday,1,362.76,18.14,344.62,96.49,Credit Card,In-Store,Completed,0,0.0
TXN001656,CUST05991,PROD0019,ST017,2024-10-07,2024,10,Q4,Monday,4,23.22,0.0,92.88,41.8,Gift Card,In-Store,Completed,0,3.0
TXN001657,CUST07003,PROD0005,ST013,2024-07-11,2024,7,Q3,Thursday,2,151.9,30.38,273.42,76.56,Google Pay,Online,Completed,0,2.0
TXN001658,CUST04821,PROD0054,ST018,2023-08-22,2023,8,Q3,Tuesday,1,25.34,0.0,25.34,5.57,Debit Card,Online,Completed,0,2.0
TXN001659,CUST00319,PROD0014,ST016,2022-11-17,2022,11,Q4,Thursday,2,1.99,0.2,0.0,0.0,Google Pay,In-Store,Cancelled,0,0.0
TXN001660,CUST01220,PROD0003,ST004,2024-04-05,2024,4,Q2,Friday,1,257.72,0.0,257.72,72.16,Apple Pay,Mobile App,Completed,0,2.0
TXN001661,CUST07072,PROD0018,ST009,2023-03-18,2023,3,Q1,Saturday,2,66.0,6.6,125.4,56.43,Credit Card,Online,Completed,0,2.0
TXN001662,CUST06412,PROD0051,ST003,2022-04-22,2022,4,Q2,Friday,3,21.89,3.28,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN001663,CUST04102,PROD0003,ST009,2022-04-06,2022,4,Q2,Wednesday,4,257.72,0.0,1030.88,288.65,Credit Card,In-Store,Completed,0,3.0
TXN001664,CUST02154,PROD0037,ST014,2024-05-29,2024,5,Q2,Wednesday,2,31.76,6.35,57.17,29.73,Credit Card,In-Store,Completed,0,1.0
TXN001665,CUST06501,PROD0069,ST020,2023-05-18,2023,5,Q2,Thursday,1,44.04,0.0,44.04,18.5,PayPal,In-Store,Completed,0,0.0
TXN001666,CUST00913,PROD0048,ST001,2024-01-29,2024,1,Q1,Monday,4,112.57,45.03,353.31,154.0,Debit Card,Online,Completed,0,2.0
TXN001667,CUST01292,PROD0029,ST013,2023-01-03,2023,1,Q1,Tuesday,3,44.97,0.0,111.64,47.22,Credit Card,Online,Completed,0,3.0
TXN001668,CUST05428,PROD0006,ST009,2024-03-27,2024,3,Q1,Wednesday,2,151.9,30.38,273.42,76.56,Debit Card,Online,Completed,0,2.0
TXN001669,CUST05949,PROD0069,ST003,2024-06-20,2024,6,Q2,Thursday,3,44.04,0.0,0.0,0.0,Google Pay,In-Store,Cancelled,0,0.0
TXN001670,CUST03097,PROD0001,ST005,2024-05-22,2024,5,Q2,Wednesday,1,239.61,0.0,0.0,0.0,Google Pay,In-Store,Returned,1,0.0
TXN001671,CUST03099,PROD0062,ST005,2022-09-23,2022,9,Q3,Friday,3,13.14,1.97,37.45,14.98,Apple Pay,Mobile App,Completed,0,2.0
TXN001672,CUST03977,PROD0030,ST016,2022-09-04,2022,9,Q3,Sunday,2,60.42,0.0,120.84,42.29,Google Pay,In-Store,Completed,0,3.0
TXN001673,CUST01655,PROD0002,ST008,2024-09-23,2024,9,Q3,Monday,1,163.41,8.17,0.0,0.0,Google Pay,In-Store,Returned,1,0.0
TXN001674,CUST03137,PROD0052,ST004,2023-10-07,2023,10,Q4,Saturday,1,13.38,1.34,12.04,2.65,Debit Card,In-Store,Completed,0,0.0
TXN001675,CUST02000,PROD0055,ST005,2023-05-17,2023,5,Q2,Wednesday,3,30.37,0.0,91.11,20.04,PayPal,Mobile App,Completed,0,2.0
TXN001676,CUST06863,PROD0046,ST008,2022-09-13,2022,9,Q3,Tuesday,1,32.61,0.0,32.61,12.39,Credit Card,Mobile App,Completed,0,2.0
TXN001677,CUST05690,PROD0011,ST003,2024-12-26,2024,12,Q4,Thursday,1,38.78,0.0,46.46,17.45,Debit Card,In-Store,Completed,0,0.0
TXN001678,CUST00639,PROD0051,ST008,2024-11-06,2024,11,Q4,Wednesday,1,21.89,2.19,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN001679,CUST00674,PROD0027,ST013,2022-10-13,2022,10,Q4,Thursday,2,17.45,1.74,33.16,11.61,Google Pay,In-Store,Completed,0,0.0
TXN001680,CUST02538,PROD0005,ST018,2023-01-07,2023,1,Q1,Saturday,1,151.9,0.0,132.12,42.53,Apple Pay,Online,Completed,0,2.0
TXN001681,CUST02542,PROD0028,ST015,2023-11-12,2023,11,Q4,Sunday,1,93.78,0.0,107.88,32.82,PayPal,Online,Completed,0,5.0
TXN001682,CUST03755,PROD0044,ST012,2022-11-07,2022,11,Q4,Monday,1,51.45,0.0,59.22,19.55,Debit Card,Mobile App,Completed,0,2.0
TXN001683,CUST04106,PROD0003,ST011,2024-05-05,2024,5,Q2,Sunday,3,257.72,38.66,734.5,205.66,Credit Card,Online,Completed,0,2.0
TXN001684,CUST05695,PROD0019,ST003,2024-10-28,2024,10,Q4,Monday,1,23.22,0.0,23.22,10.45,PayPal,Mobile App,Completed,0,7.0
TXN001685,CUST02033,PROD0015,ST008,2024-10-18,2024,10,Q4,Friday,1,1.99,0.0,1.99,0.9,Credit Card,Online,Completed,0,3.0
TXN001686,CUST03614,PROD0008,ST016,2024-08-04,2024,8,Q3,Sunday,1,272.09,13.6,258.49,72.38,Credit Card,In-Store,Completed,0,2.0
TXN001687,CUST05301,PROD0070,ST004,2024-09-24,2024,9,Q3,Tuesday,1,18.87,1.89,0.0,0.0,Credit Card,Online,Cancelled,0,0.0
TXN001688,CUST02144,PROD0019,ST012,2023-06-02,2023,6,Q2,Friday,2,23.22,0.0,46.44,20.9,Credit Card,Online,Completed,0,1.0
TXN001689,CUST06218,PROD0038,ST013,2023-12-17,2023,12,Q4,Sunday,1,1.99,0.0,2.16,1.03,PayPal,In-Store,Completed,0,0.0
TXN001690,CUST00179,PROD0040,ST013,2022-08-03,2022,8,Q3,Wednesday,2,31.54,9.46,53.62,27.88,Google Pay,In-Store,Completed,0,7.0
TXN001691,CUST00538,PROD0064,ST007,2024-08-02,2024,8,Q3,Friday,1,3.04,0.0,3.04,1.22,Credit Card,Mobile App,Completed,0,5.0
TXN001692,CUST04753,PROD0022,ST003,2023-11-08,2023,11,Q4,Wednesday,2,63.71,12.74,125.17,40.14,Debit Card,Online,Completed,0,2.0
TXN001693,CUST06501,PROD0059,ST011,2023-06-19,2023,6,Q2,Monday,2,21.98,0.0,43.96,9.67,Credit Card,In-Store,Completed,0,1.0
TXN001694,CUST03704,PROD0044,ST004,2022-05-03,2022,5,Q2,Tuesday,1,51.45,2.57,48.88,18.57,Gift Card,Mobile App,Completed,0,2.0
TXN001695,CUST06977,PROD0051,ST008,2023-10-30,2023,10,Q4,Monday,3,21.89,3.28,62.39,13.73,Credit Card,In-Store,Completed,0,2.0
TXN001696,CUST06236,PROD0067,ST003,2024-05-08,2024,5,Q2,Wednesday,1,14.28,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,5.0
TXN001697,CUST05032,PROD0002,ST001,2024-03-05,2024,3,Q1,Tuesday,2,163.41,0.0,326.82,91.51,Apple Pay,Online,Completed,0,1.0
TXN001698,CUST05285,PROD0042,ST007,2024-02-04,2024,2,Q1,Sunday,4,72.71,14.54,276.3,104.99,Debit Card,In-Store,Completed,0,2.0
TXN001699,CUST02439,PROD0057,ST018,2022-03-31,2022,3,Q1,Thursday,3,7.93,0.0,23.79,5.23,PayPal,Online,Completed,0,2.0
TXN001700,CUST02166,PROD0029,ST006,2024-06-18,2024,6,Q2,Tuesday,1,44.97,2.25,42.72,14.95,Debit Card,In-Store,Completed,0,0.0
TXN001701,CUST03259,PROD0032,ST018,2024-10-26,2024,10,Q4,Saturday,2,61.34,6.13,116.55,60.61,Credit Card,In-Store,Completed,0,5.0
TXN001702,CUST04255,PROD0008,ST009,2024-02-28,2024,2,Q1,Wednesday,1,272.09,0.0,272.09,76.19,Debit Card,In-Store,Completed,0,0.0
TXN001703,CUST02125,PROD0016,ST015,2024-06-05,2024,6,Q2,Wednesday,1,35.32,1.77,33.55,15.1,Debit Card,Mobile App,Completed,0,3.0
TXN001704,CUST01644,PROD0016,ST003,2024-06-13,2024,6,Q2,Thursday,1,35.32,0.0,35.32,15.89,Apple Pay,In-Store,Completed,0,3.0
TXN001705,CUST03296,PROD0017,ST003,2022-10-27,2022,10,Q4,Thursday,2,19.55,0.0,39.1,17.6,PayPal,In-Store,Completed,0,0.0
TXN001706,CUST04494,PROD0018,ST009,2023-07-31,2023,7,Q3,Monday,3,66.0,0.0,0.0,0.0,PayPal,In-Store,Returned,1,2.0
TXN001707,CUST02451,PROD0068,ST009,2022-01-10,2022,1,Q1,Monday,1,25.04,0.0,21.57,10.02,PayPal,Mobile App,Completed,0,3.0
TXN001708,CUST02341,PROD0050,ST012,2024-01-11,2024,1,Q1,Thursday,1,1.99,0.0,1.87,0.76,Apple Pay,Online,Completed,0,3.0
TXN001709,CUST04154,PROD0007,ST018,2024-09-20,2024,9,Q3,Friday,3,369.51,0.0,1108.53,310.39,Debit Card,In-Store,Completed,0,0.0
TXN001710,CUST04053,PROD0076,ST003,2022-02-23,2022,2,Q1,Wednesday,5,55.55,41.66,236.09,99.16,Debit Card,In-Store,Completed,0,3.0
TXN001711,CUST04143,PROD0054,ST009,2024-07-11,2024,7,Q3,Thursday,3,25.34,7.6,68.42,15.05,Debit Card,In-Store,Completed,0,0.0
TXN001712,CUST07032,PROD0033,ST009,2024-11-10,2024,11,Q4,Sunday,2,27.76,5.55,52.64,25.98,PayPal,In-Store,Completed,0,0.0
TXN001713,CUST00064,PROD0066,ST005,2022-02-28,2022,2,Q1,Monday,1,28.56,0.0,28.56,11.42,PayPal,In-Store,Completed,0,1.0
TXN001714,CUST03051,PROD0032,ST006,2023-02-02,2023,2,Q1,Thursday,1,61.34,6.13,0.0,0.0,Credit Card,Mobile App,Returned,1,2.0
TXN001715,CUST00871,PROD0014,ST002,2024-11-25,2024,11,Q4,Monday,1,1.99,0.0,2.37,0.9,Debit Card,In-Store,Completed,0,0.0
TXN001716,CUST03980,PROD0009,ST016,2023-03-28,2023,3,Q1,Tuesday,1,123.66,18.55,0.0,0.0,Debit Card,In-Store,Returned,1,1.0
TXN001717,CUST04136,PROD0015,ST008,2024-08-23,2024,8,Q3,Friday,2,1.99,0.0,3.98,1.79,Credit Card,In-Store,Completed,0,2.0
TXN001718,CUST01942,PROD0064,ST006,2024-10-14,2024,10,Q4,Monday,2,3.04,0.61,0.0,0.0,PayPal,In-Store,Returned,1,0.0
TXN001719,CUST01120,PROD0073,ST010,2022-07-25,2022,7,Q3,Monday,1,34.1,3.41,30.69,12.89,Debit Card,In-Store,Completed,0,2.0
TXN001720,CUST05512,PROD0039,ST015,2023-11-13,2023,11,Q4,Monday,4,4.09,0.0,19.28,8.51,Credit Card,Mobile App,Completed,0,2.0
TXN001721,CUST03317,PROD0049,ST018,2023-08-25,2023,8,Q3,Friday,1,80.46,0.0,80.46,30.57,Debit Card,In-Store,Completed,0,1.0
TXN001722,CUST01349,PROD0038,ST010,2023-07-09,2023,7,Q3,Sunday,1,1.99,0.1,1.89,0.98,PayPal,Online,Completed,0,2.0
TXN001723,CUST03034,PROD0063,ST017,2022-08-19,2022,8,Q3,Friday,1,3.94,0.39,0.0,0.0,Debit Card,Online,Cancelled,0,1.0
TXN001724,CUST04277,PROD0024,ST001,2022-12-10,2022,12,Q4,Saturday,2,3.76,0.0,8.29,2.63,Debit Card,In-Store,Completed,0,0.0
TXN001725,CUST01913,PROD0066,ST008,2022-09-17,2022,9,Q3,Saturday,3,28.56,4.28,81.4,32.56,Debit Card,Online,Completed,0,3.0
TXN001726,CUST06021,PROD0005,ST002,2024-11-08,2024,11,Q4,Friday,1,151.9,22.78,150.42,36.15,Credit Card,In-Store,Completed,0,2.0
TXN001727,CUST05589,PROD0056,ST005,2022-08-11,2022,8,Q3,Thursday,1,29.18,4.38,24.8,5.46,Apple Pay,Online,Completed,0,1.0
TXN001728,CUST05318,PROD0023,ST012,2024-10-11,2024,10,Q4,Friday,1,78.38,0.0,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN001729,CUST01240,PROD0035,ST002,2022-11-10,2022,11,Q4,Thursday,1,42.81,2.14,47.16,21.15,PayPal,Mobile App,Completed,0,2.0
TXN001730,CUST04242,PROD0031,ST017,2022-07-04,2022,7,Q3,Monday,3,17.17,2.58,48.93,25.44,Credit Card,In-Store,Completed,0,5.0
TXN001731,CUST02763,PROD0033,ST005,2024-12-24,2024,12,Q4,Tuesday,3,27.76,8.33,82.77,38.97,Credit Card,Mobile App,Completed,0,2.0
TXN001732,CUST00361,PROD0053,ST014,2022-12-07,2022,12,Q4,Wednesday,1,9.88,0.0,11.62,2.17,Debit Card,Online,Completed,0,2.0
TXN001733,CUST07250,PROD0028,ST011,2022-09-29,2022,9,Q3,Thursday,2,93.78,0.0,187.56,65.65,Debit Card,Online,Completed,0,3.0
TXN001734,CUST04436,PROD0033,ST006,2024-12-26,2024,12,Q4,Thursday,1,27.76,1.39,31.58,13.71,Debit Card,Online,Completed,0,1.0
TXN001735,CUST02381,PROD0072,ST002,2023-01-26,2023,1,Q1,Thursday,3,73.45,22.04,172.9,83.29,Debit Card,Online,Completed,0,2.0
TXN001736,CUST07162,PROD0066,ST012,2023-01-27,2023,1,Q1,Friday,1,28.56,4.28,19.46,9.71,Credit Card,In-Store,Completed,0,3.0
TXN001737,CUST01658,PROD0047,ST007,2023-07-01,2023,7,Q3,Saturday,1,44.27,6.64,37.63,14.3,PayPal,Mobile App,Completed,0,1.0
TXN001738,CUST04181,PROD0057,ST004,2023-07-26,2023,7,Q3,Wednesday,2,7.93,1.59,14.27,3.14,PayPal,In-Store,Completed,0,0.0
TXN001739,CUST04930,PROD0004,ST002,2024-06-14,2024,6,Q2,Friday,5,362.76,0.0,1813.8,507.86,Credit Card,In-Store,Completed,0,0.0
TXN001740,CUST05293,PROD0038,ST004,2024-05-24,2024,5,Q2,Friday,2,1.99,0.2,3.78,1.97,Google Pay,Mobile App,Completed,0,2.0
TXN001741,CUST01747,PROD0033,ST001,2024-01-09,2024,1,Q1,Tuesday,1,27.76,0.0,0.0,0.0,Debit Card,Mobile App,Returned,1,1.0
TXN001742,CUST01212,PROD0036,ST004,2023-07-03,2023,7,Q3,Monday,2,6.02,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,2.0
TXN001743,CUST05471,PROD0062,ST016,2022-01-30,2022,1,Q1,Sunday,2,13.14,0.0,21.36,10.51,Debit Card,In-Store,Completed,0,0.0
TXN001744,CUST07383,PROD0016,ST002,2024-05-20,2024,5,Q2,Monday,1,35.32,0.0,35.32,15.89,Debit Card,Online,Completed,0,2.0
TXN001745,CUST03284,PROD0031,ST019,2022-01-09,2022,1,Q1,Sunday,2,17.17,1.72,27.44,16.96,Debit Card,Mobile App,Completed,0,2.0
TXN001746,CUST06852,PROD0059,ST009,2024-06-11,2024,6,Q2,Tuesday,1,21.98,0.0,21.98,4.84,Debit Card,Online,Completed,0,2.0
TXN001747,CUST02453,PROD0003,ST002,2024-08-26,2024,8,Q3,Monday,4,257.72,51.54,979.34,274.22,Credit Card,Online,Completed,0,3.0
TXN001748,CUST04138,PROD0021,ST006,2022-04-05,2022,4,Q2,Tuesday,1,148.28,0.0,148.28,51.9,Debit Card,In-Store,Completed,0,2.0
TXN001749,CUST07154,PROD0065,ST020,2022-03-01,2022,3,Q1,Tuesday,2,23.13,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,1.0
TXN001750,CUST03017,PROD0053,ST001,2022-10-01,2022,10,Q4,Saturday,1,9.88,0.99,8.89,1.96,Apple Pay,Online,Completed,0,2.0
TXN001751,CUST05464,PROD0068,ST008,2024-01-30,2024,1,Q1,Tuesday,1,25.04,0.0,20.33,10.02,Apple Pay,Online,Completed,0,2.0
TXN001752,CUST02162,PROD0067,ST011,2022-06-08,2022,6,Q2,Wednesday,4,14.28,5.71,51.41,20.56,Debit Card,In-Store,Completed,0,2.0
TXN001753,CUST03979,PROD0001,ST008,2023-02-23,2023,2,Q1,Thursday,3,239.61,0.0,0.0,0.0,Gift Card,In-Store,Cancelled,0,0.0
TXN001754,CUST06334,PROD0031,ST008,2022-08-03,2022,8,Q3,Wednesday,2,17.17,0.0,34.34,17.86,Google Pay,Online,Completed,0,2.0
TXN001755,CUST04600,PROD0014,ST020,2024-08-28,2024,8,Q3,Wednesday,1,1.99,0.1,1.89,0.85,Credit Card,In-Store,Completed,0,0.0
TXN001756,CUST05592,PROD0061,ST013,2024-07-28,2024,7,Q3,Sunday,1,10.21,0.51,9.7,3.88,Credit Card,In-Store,Completed,0,5.0
TXN001757,CUST01699,PROD0028,ST005,2023-01-11,2023,1,Q1,Wednesday,1,93.78,0.0,86.36,32.82,PayPal,Online,Completed,0,7.0
TXN001758,CUST05518,PROD0044,ST011,2023-08-06,2023,8,Q3,Sunday,1,51.45,2.57,0.0,0.0,Credit Card,Online,Cancelled,0,0.0
TXN001759,CUST00166,PROD0036,ST012,2023-03-22,2023,3,Q1,Wednesday,1,6.02,0.0,6.02,3.13,Credit Card,Online,Completed,0,2.0
TXN001760,CUST00032,PROD0008,ST005,2022-08-01,2022,8,Q3,Monday,1,272.09,0.0,272.09,76.19,Debit Card,Online,Completed,0,3.0
TXN001761,CUST00788,PROD0019,ST003,2024-09-13,2024,9,Q3,Friday,1,23.22,3.48,0.0,0.0,Credit Card,Mobile App,Returned,1,0.0
TXN001762,CUST06906,PROD0048,ST009,2024-10-21,2024,10,Q4,Monday,1,112.57,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,3.0
TXN001763,CUST04936,PROD0005,ST019,2022-05-26,2022,5,Q2,Thursday,2,151.9,0.0,303.8,85.06,Debit Card,Mobile App,Completed,0,3.0
TXN001764,CUST05663,PROD0018,ST011,2023-05-02,2023,5,Q2,Tuesday,4,66.0,0.0,264.0,118.8,PayPal,Online,Completed,0,2.0
TXN001765,CUST02325,PROD0055,ST010,2024-05-09,2024,5,Q2,Thursday,4,30.37,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN001766,CUST01839,PROD0025,ST015,2023-09-26,2023,9,Q3,Tuesday,2,47.78,4.78,0.0,0.0,Gift Card,In-Store,Returned,1,2.0
TXN001767,CUST01114,PROD0058,ST004,2022-06-10,2022,6,Q2,Friday,1,14.29,0.71,13.58,2.99,PayPal,Online,Completed,0,2.0
TXN001768,CUST02729,PROD0051,ST020,2022-10-06,2022,10,Q4,Thursday,1,21.89,0.0,21.89,4.82,PayPal,Mobile App,Completed,0,3.0
TXN001769,CUST04988,PROD0049,ST020,2023-05-29,2023,5,Q2,Monday,4,80.46,16.09,0.0,0.0,Credit Card,Mobile App,Cancelled,0,3.0
TXN001770,CUST05834,PROD0037,ST003,2022-04-13,2022,4,Q2,Wednesday,2,31.76,0.0,0.0,0.0,Credit Card,Online,Returned,1,5.0
TXN001771,CUST03239,PROD0067,ST003,2022-12-07,2022,12,Q4,Wednesday,1,14.28,0.71,15.32,5.43,Debit Card,Mobile App,Completed,0,2.0
TXN001772,CUST03870,PROD0067,ST011,2023-12-19,2023,12,Q4,Tuesday,1,14.28,0.71,0.0,0.0,Debit Card,In-Store,Cancelled,0,2.0
TXN001773,CUST00608,PROD0039,ST016,2022-08-12,2022,8,Q3,Friday,1,4.09,0.2,3.89,2.02,Debit Card,Mobile App,Completed,0,2.0
TXN001774,CUST02139,PROD0031,ST007,2022-07-10,2022,7,Q3,Sunday,1,17.17,0.0,17.17,8.93,Credit Card,Mobile App,Completed,0,2.0
TXN001775,CUST03963,PROD0009,ST012,2023-04-07,2023,4,Q2,Friday,1,123.66,12.37,111.29,31.16,Apple Pay,Mobile App,Completed,0,2.0
TXN001776,CUST07202,PROD0032,ST005,2023-08-19,2023,8,Q3,Saturday,4,61.34,12.27,0.0,0.0,Credit Card,In-Store,Returned,1,7.0
TXN001777,CUST02908,PROD0059,ST017,2024-12-20,2024,12,Q4,Friday,2,21.98,0.0,48.62,9.67,PayPal,Mobile App,Completed,0,2.0
TXN001778,CUST07588,PROD0008,ST016,2023-03-16,2023,3,Q1,Thursday,1,272.09,13.6,258.49,72.38,PayPal,Online,Completed,0,5.0
TXN001779,CUST05106,PROD0013,ST001,2023-03-06,2023,3,Q1,Monday,2,63.47,6.35,120.59,54.27,PayPal,Online,Completed,0,1.0
TXN001780,CUST06353,PROD0005,ST005,2022-03-26,2022,3,Q1,Saturday,1,151.9,0.0,151.9,42.53,Debit Card,In-Store,Completed,0,0.0
