customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg,segment,age_group,gender,region,loyalty_tier,is_active
CUST01064,201,2,154.51999999999998,2,1,1,211,1.33,Needs Attention,55-64,Male,South East,Silver,True
CUST01065,487,5,777.25,1,2,3,123,2.0,Lost,18-24,Prefer not to say,West Midlands,Bronze,True
CUST01066,252,7,665.39,2,3,3,233,2.67,At Risk,45-54,Female,North West,Silver,False
CUST01067,50,9,1785.22,4,4,4,444,4.0,Champion,65+,Male,Scotland,Bronze,False
CUST01068,42,4,104.5,4,1,1,411,2.0,New Customer,65+,Male,Scotland,Bronze,True
CUST01069,180,7,719.51,2,3,3,233,2.67,At Risk,45-54,Prefer not to say,East of England,Silver,True
CUST01070,159,4,998.79,2,1,4,214,2.33,Needs Attention,18-24,Prefer not to say,London,Gold,True
CUST01071,46,6,543.83,4,2,3,423,3.0,Loyal,65+,Prefer not to say,Scotland,Gold,True
CUST01072,126,4,1717.95,3,1,4,314,2.67,New Customer,18-24,Female,North West,Silver,True
CUST01073,792,1,70.01,1,1,1,111,1.0,Lost,18-24,Female,North East,Bronze,True
CUST01074,125,5,168.33,3,2,1,321,2.0,Loyal,25-34,Male,Yorkshire,Silver,False
CUST01075,151,6,1002.4500000000002,2,2,4,224,2.67,At Risk,55-64,Female,London,Bronze,True
CUST01076,359,6,992.13,1,2,4,124,2.33,Lost,35-44,Prefer not to say,London,Bronze,True
CUST01077,131,10,2004.87,2,4,4,244,3.33,At Risk,45-54,Male,North East,Bronze,True
CUST01078,47,4,594.77,4,1,3,413,2.67,New Customer,35-44,Female,North East,Silver,True
CUST01079,415,5,569.31,1,2,3,123,2.0,Lost,25-34,Female,Yorkshire,Bronze,True
CUST01080,285,6,234.31,1,2,1,121,1.33,Lost,45-54,Female,Yorkshire,Gold,True
CUST01081,449,2,54.34,1,1,1,111,1.0,Lost,45-54,Female,East Midlands,Gold,True
CUST01082,57,2,68.16,3,1,1,311,1.67,New Customer,25-34,Male,Scotland,Gold,True
CUST01083,37,5,524.36,4,2,3,423,3.0,Loyal,18-24,Prefer not to say,North West,Bronze,True
CUST01084,10,7,1455.4,4,3,4,434,3.67,Champion,18-24,Female,South East,Bronze,True
CUST01085,32,7,444.40999999999997,4,3,2,432,3.0,Loyal,65+,Male,West Midlands,Bronze,True
CUST01086,139,7,906.28,2,3,4,234,3.0,At Risk,25-34,Prefer not to say,West Midlands,Bronze,True
CUST01087,465,4,574.7,1,1,3,113,1.67,Lost,25-34,Female,London,Bronze,True
CUST01088,90,7,411.84000000000003,3,3,2,332,2.67,Loyal,25-34,Female,South West,Bronze,True
CUST01089,200,3,34.870000000000005,2,1,1,211,1.33,Needs Attention,35-44,Female,Scotland,Silver,True
CUST01090,46,10,656.47,4,4,3,443,3.67,Champion,18-24,Male,West Midlands,Bronze,True
CUST01091,200,11,2059.72,2,4,4,244,3.33,At Risk,25-34,Female,Scotland,Bronze,True
CUST01092,8,13,684.82,4,4,3,443,3.67,Champion,35-44,Female,Yorkshire,Bronze,True
CUST01093,55,4,612.39,3,1,3,313,2.33,New Customer,18-24,Male,London,Silver,True
CUST01094,383,5,343.03,1,2,2,122,1.67,Lost,65+,Female,Scotland,Bronze,True
CUST01095,161,4,600.33,2,1,3,213,2.0,Needs Attention,18-24,Male,London,Silver,False
CUST01096,466,4,801.4100000000001,1,1,3,113,1.67,Lost,45-54,Prefer not to say,Yorkshire,Gold,True
CUST01097,79,8,972.26,3,4,4,344,3.67,Champion,55-64,Female,West Midlands,Bronze,False
CUST01098,212,5,298.27,2,2,2,222,2.0,At Risk,45-54,Prefer not to say,East of England,Silver,True
CUST01099,417,6,384.03000000000003,1,2,2,122,1.67,Lost,45-54,Prefer not to say,South East,Bronze,True
CUST01100,59,3,58.69,3,1,1,311,1.67,New Customer,55-64,Prefer not to say,Yorkshire,Bronze,True
CUST01101,125,9,1055.35,3,4,4,344,3.67,Champion,25-34,Male,East of England,Bronze,False
CUST01102,581,2,159.64999999999998,1,1,1,111,1.0,Lost,18-24,Prefer not to say,Wales,Platinum,True
CUST01103,259,4,310.35,1,1,2,112,1.33,Lost,35-44,Male,Scotland,Gold,True
CUST01104,38,9,1907.58,4,4,4,444,4.0,Champion,18-24,Prefer not to say,North West,Gold,True
CUST01105,8,6,103.27,4,2,1,421,2.33,Loyal,18-24,Prefer not to say,West Midlands,Gold,True
CUST01106,117,4,631.6199999999999,3,1,3,313,2.33,New Customer,65+,Prefer not to say,East Midlands,Bronze,True
CUST01107,125,8,393.67,3,4,2,342,3.0,Loyal,25-34,Female,South East,Silver,True
CUST01108,282,1,19.7,1,1,1,111,1.0,Lost,25-34,Female,London,Gold,True
CUST01109,64,6,234.62,3,2,1,321,2.0,Loyal,18-24,Female,London,Bronze,True
CUST01110,480,3,836.37,1,1,3,113,1.67,Lost,18-24,Female,South East,Gold,True
CUST01111,85,8,214.4,3,4,1,341,2.67,Loyal,55-64,Male,South West,Bronze,True
CUST01112,141,3,65.81,2,1,1,211,1.33,Needs Attention,25-34,Male,South East,Platinum,True
CUST01113,228,3,101.52,2,1,1,211,1.33,Needs Attention,65+,Male,London,Silver,True
CUST01114,121,5,831.13,3,2,3,323,2.67,Loyal,25-34,Male,London,Silver,True
CUST01115,9,8,1252.73,4,4,4,444,4.0,Champion,18-24,Prefer not to say,North East,Bronze,False
CUST01116,573,5,503.57,1,2,2,122,1.67,Lost,45-54,Male,South East,Bronze,True
CUST01117,96,5,215.54,3,2,1,321,2.0,Loyal,25-34,Male,South East,Platinum,True
CUST01118,104,1,24.07,3,1,1,311,1.67,New Customer,35-44,Male,North East,Silver,True
CUST01119,317,10,927.74,1,4,4,144,3.0,Lost,25-34,Prefer not to say,West Midlands,Silver,True
CUST01120,159,5,143.19,2,2,1,221,1.67,At Risk,65+,Female,Scotland,Gold,True
CUST01121,353,2,103.13,1,1,1,111,1.0,Lost,35-44,Male,South West,Silver,True
CUST01122,85,9,414.37,3,4,2,342,3.0,Loyal,25-34,Male,South East,Bronze,True
CUST01123,23,10,675.09,4,4,3,443,3.67,Champion,65+,Female,East Midlands,Silver,True
CUST01124,143,7,314.2,2,3,2,232,2.33,At Risk,45-54,Prefer not to say,East of England,Silver,True
CUST01125,106,4,244.73000000000002,3,1,1,311,1.67,New Customer,65+,Male,South East,Bronze,True
CUST01126,185,6,955.72,2,2,4,224,2.67,At Risk,18-24,Female,South East,Gold,True
CUST01127,30,7,975.86,4,3,4,434,3.67,Champion,25-34,Male,London,Bronze,True
CUST01128,25,4,508.54,4,1,2,412,2.33,New Customer,18-24,Prefer not to say,London,Silver,False
CUST01129,223,7,867.74,2,3,3,233,2.67,At Risk,25-34,Female,London,Bronze,True
CUST01130,135,6,701.19,2,2,3,223,2.33,At Risk,25-34,Female,Yorkshire,Silver,True
CUST01131,28,8,501.19,4,4,2,442,3.33,Loyal,65+,Prefer not to say,London,Bronze,False
CUST01132,244,8,1106.05,2,4,4,244,3.33,At Risk,18-24,Female,North West,Silver,True
CUST01133,198,8,404.03000000000003,2,4,2,242,2.67,At Risk,65+,Male,South West,Bronze,True
CUST01134,167,6,1877.9899999999998,2,2,4,224,2.67,At Risk,55-64,Male,London,Bronze,True
CUST01135,279,8,553.18,1,4,3,143,2.67,Lost,65+,Prefer not to say,South West,Bronze,True
CUST01136,11,4,189.64000000000001,4,1,1,411,2.0,New Customer,35-44,Male,London,Bronze,True
CUST01137,13,8,662.29,4,4,3,443,3.67,Champion,18-24,Male,East Midlands,Gold,True
CUST01138,170,4,795.1300000000001,2,1,3,213,2.0,Needs Attention,35-44,Male,Wales,Silver,True
CUST01139,2,9,606.65,4,4,3,443,3.67,Champion,18-24,Female,Yorkshire,Platinum,True
CUST01140,525,5,675.94,1,2,3,123,2.0,Lost,65+,Prefer not to say,London,Bronze,True
CUST01141,416,4,138.57,1,1,1,111,1.0,Lost,55-64,Female,East of England,Gold,True
CUST01142,142,7,672.84,2,3,3,233,2.67,At Risk,65+,Male,Scotland,Bronze,True
CUST01143,16,11,902.7099999999999,4,4,4,444,4.0,Champion,55-64,Prefer not to say,Wales,Silver,True
CUST01144,731,1,25.29,1,1,1,111,1.0,Lost,35-44,Prefer not to say,North West,Bronze,True
CUST01145,97,7,1159.23,3,3,4,334,3.33,Champion,55-64,Prefer not to say,Wales,Bronze,True
CUST01146,16,8,2873.72,4,4,4,444,4.0,Champion,45-54,Male,East of England,Bronze,True
CUST01147,75,6,324.39,3,2,2,322,2.33,Loyal,18-24,Male,London,Gold,False
CUST01148,51,4,154.07,4,1,1,411,2.0,New Customer,18-24,Prefer not to say,East of England,Bronze,True
CUST01149,14,6,130.28,4,2,1,421,2.33,Loyal,35-44,Prefer not to say,North West,Platinum,True
CUST01150,182,8,483.89,2,4,2,242,2.67,At Risk,65+,Male,West Midlands,Silver,True
CUST01151,19,4,227.97,4,1,1,411,2.0,New Customer,18-24,Female,South West,Silver,True
CUST01152,175,9,1952.42,2,4,4,244,3.33,At Risk,35-44,Female,East of England,Silver,True
CUST01153,31,7,1731.2399999999998,4,3,4,434,3.67,Champion,45-54,Male,South West,Bronze,False
CUST01154,121,4,291.92,3,1,2,312,2.0,New Customer,18-24,Female,East of England,Silver,True
CUST01155,9,6,318.33,4,2,2,422,2.67,Loyal,55-64,Female,London,Gold,False
CUST01156,55,5,307.86,3,2,2,322,2.33,Loyal,18-24,Prefer not to say,South West,Bronze,True
CUST01157,134,5,3121.6600000000003,2,2,4,224,2.67,At Risk,18-24,Female,North West,Silver,True
CUST01158,263,7,919.5500000000001,1,3,4,134,2.67,Lost,18-24,Male,North East,Bronze,True
CUST01159,116,9,3244.93,3,4,4,344,3.67,Champion,45-54,Prefer not to say,West Midlands,Bronze,True
CUST01160,31,3,848.69,4,1,3,413,2.67,New Customer,55-64,Prefer not to say,London,Silver,True
CUST01161,262,4,138.91,1,1,1,111,1.0,Lost,25-34,Female,Scotland,Silver,True
CUST01162,6,6,614.45,4,2,3,423,3.0,Loyal,55-64,Prefer not to say,London,Silver,True
CUST01163,101,5,1750.72,3,2,4,324,3.0,Loyal,25-34,Prefer not to say,Wales,Bronze,True
CUST01164,237,6,640.4100000000001,2,2,3,223,2.33,At Risk,25-34,Prefer not to say,East Midlands,Bronze,True
CUST01165,308,7,600.5500000000001,1,3,3,133,2.33,Lost,65+,Female,South West,Bronze,True
CUST01166,1,9,1251.6599999999999,4,4,4,444,4.0,Champion,25-34,Female,South West,Bronze,True
CUST01167,183,7,1116.82,2,3,4,234,3.0,At Risk,65+,Female,Yorkshire,Platinum,False
CUST01168,1035,1,134.91,1,1,1,111,1.0,Lost,65+,Male,West Midlands,Bronze,True
CUST01169,917,2,49.730000000000004,1,1,1,111,1.0,Lost,55-64,Prefer not to say,North West,Silver,True
CUST01170,308,3,167.9,1,1,1,111,1.0,Lost,18-24,Male,North West,Platinum,False
CUST01171,146,8,1820.3400000000001,2,4,4,244,3.33,At Risk,18-24,Female,North West,Silver,False
CUST01172,221,8,940.3100000000001,2,4,4,244,3.33,At Risk,65+,Male,London,Gold,True
CUST01173,89,4,192.81,3,1,1,311,1.67,New Customer,35-44,Male,Scotland,Platinum,True
CUST01174,90,6,380.28,3,2,2,322,2.33,Loyal,18-24,Prefer not to say,South West,Platinum,False
CUST01175,35,5,825.5,4,2,3,423,3.0,Loyal,55-64,Male,South West,Bronze,True
CUST01176,911,1,163.41,1,1,1,111,1.0,Lost,55-64,Male,Scotland,Bronze,True
CUST01177,206,5,1848.5,2,2,4,224,2.67,At Risk,55-64,Prefer not to say,East Midlands,Platinum,True
CUST01178,294,3,44.06,1,1,1,111,1.0,Lost,65+,Prefer not to say,Yorkshire,Bronze,True
CUST01179,195,4,1806.3400000000001,2,1,4,214,2.33,Needs Attention,35-44,Prefer not to say,London,Bronze,True
CUST01180,73,7,1033.12,3,3,4,334,3.33,Champion,45-54,Prefer not to say,London,Bronze,False
CUST01181,34,5,904.79,4,2,4,424,3.33,Loyal,35-44,Male,South West,Silver,True
CUST01182,375,7,455.67999999999995,1,3,2,132,2.0,Lost,65+,Female,South West,Bronze,True
CUST01183,223,10,2548.88,2,4,4,244,3.33,At Risk,25-34,Prefer not to say,East Midlands,Silver,True
CUST01184,546,2,113.16,1,1,1,111,1.0,Lost,55-64,Prefer not to say,East Midlands,Bronze,False
CUST01185,44,3,190.77,4,1,1,411,2.0,New Customer,55-64,Prefer not to say,Yorkshire,Bronze,True
CUST01186,51,3,257.98,4,1,1,411,2.0,New Customer,25-34,Male,London,Silver,True
CUST01187,37,10,867.22,4,4,3,443,3.67,Champion,35-44,Prefer not to say,East Midlands,Bronze,True
CUST01188,119,7,725.0300000000001,3,3,3,333,3.0,Champion,25-34,Male,West Midlands,Gold,False
CUST01189,1025,1,52.78,1,1,1,111,1.0,Lost,25-34,Prefer not to say,East of England,Gold,True
CUST01190,570,1,57.7,1,1,1,111,1.0,Lost,55-64,Female,South West,Silver,False
CUST01191,640,4,503.01,1,1,2,112,1.33,Lost,25-34,Male,Scotland,Bronze,True
CUST01192,39,4,454.28,4,1,2,412,2.33,New Customer,18-24,Male,London,Bronze,True
CUST01193,500,2,48.78,1,1,1,111,1.0,Lost,35-44,Male,Yorkshire,Bronze,True
CUST01194,346,6,135.27,1,2,1,121,1.33,Lost,45-54,Prefer not to say,North West,Gold,True
CUST01195,5,4,963.19,4,1,4,414,3.0,New Customer,18-24,Prefer not to say,South East,Silver,True
CUST01196,164,9,962.6,2,4,4,244,3.33,At Risk,35-44,Female,London,Bronze,True
CUST01197,288,7,581.14,1,3,3,133,2.33,Lost,18-24,Female,London,Bronze,True
CUST01198,128,6,657.73,3,2,3,323,2.67,Loyal,65+,Prefer not to say,Wales,Gold,True
CUST01199,270,7,559.81,1,3,3,133,2.33,Lost,35-44,Prefer not to say,London,Silver,True
CUST01200,198,4,291.39,2,1,2,212,1.67,Needs Attention,45-54,Male,East Midlands,Bronze,True
CUST01201,2,8,798.85,4,4,3,443,3.67,Champion,65+,Male,North West,Platinum,True
CUST01202,23,7,1408.97,4,3,4,434,3.67,Champion,18-24,Female,North West,Silver,True
CUST01203,291,4,661.9100000000001,1,1,3,113,1.67,Lost,65+,Male,South East,Gold,True
CUST01204,190,9,871.27,2,4,4,244,3.33,At Risk,35-44,Prefer not to say,West Midlands,Gold,True
CUST01205,5,12,904.57,4,4,4,444,4.0,Champion,25-34,Female,North West,Gold,True
CUST01206,308,11,961.15,1,4,4,144,3.0,Lost,55-64,Female,West Midlands,Platinum,True
CUST01207,307,1,77.56,1,1,1,111,1.0,Lost,35-44,Female,Yorkshire,Bronze,True
CUST01208,78,7,1117.21,3,3,4,334,3.33,Champion,18-24,Female,London,Bronze,True
CUST01209,248,5,1186.96,2,2,4,224,2.67,At Risk,18-24,Female,London,Silver,True
CUST01210,221,3,129.36,2,1,1,211,1.33,Needs Attention,55-64,Male,North East,Bronze,True
CUST01211,188,2,146.73,2,1,1,211,1.33,Needs Attention,25-34,Male,South East,Bronze,False
CUST01212,137,8,1216.3500000000001,2,4,4,244,3.33,At Risk,45-54,Male,Yorkshire,Bronze,True
CUST01213,457,4,71.47,1,1,1,111,1.0,Lost,35-44,Female,London,Silver,True
CUST01214,30,8,526.09,4,4,3,443,3.67,Champion,55-64,Female,London,Bronze,True
CUST01215,107,4,90.18,3,1,1,311,1.67,New Customer,35-44,Male,South West,Silver,True
CUST01216,106,9,621.5600000000001,3,4,3,343,3.33,Champion,18-24,Male,London,Gold,True
CUST01217,298,3,120.07,1,1,1,111,1.0,Lost,25-34,Prefer not to say,West Midlands,Bronze,True
CUST01218,284,3,131.2,1,1,1,111,1.0,Lost,25-34,Male,North West,Bronze,True
CUST01219,100,5,488.4,3,2,2,322,2.33,Loyal,25-34,Prefer not to say,North East,Silver,False
CUST01220,20,5,679.54,4,2,3,423,3.0,Loyal,35-44,Prefer not to say,London,Bronze,True
CUST01221,86,9,915.19,3,4,4,344,3.67,Champion,35-44,Male,London,Bronze,True
CUST01222,215,6,429.87,2,2,2,222,2.0,At Risk,45-54,Prefer not to say,London,Gold,True
CUST01223,82,6,351.86,3,2,2,322,2.33,Loyal,25-34,Prefer not to say,East of England,Gold,True
CUST01224,22,7,936.75,4,3,4,434,3.67,Champion,45-54,Prefer not to say,South East,Silver,True
CUST01225,839,1,33.55,1,1,1,111,1.0,Lost,35-44,Prefer not to say,South East,Silver,True
CUST01226,296,4,495.75,1,1,2,112,1.33,Lost,45-54,Male,West Midlands,Bronze,True
CUST01227,429,3,738.36,1,1,3,113,1.67,Lost,25-34,Prefer not to say,London,Gold,True
CUST01228,165,5,698.59,2,2,3,223,2.33,At Risk,35-44,Prefer not to say,South East,Bronze,False
CUST01229,153,7,818.8000000000001,2,3,3,233,2.67,At Risk,18-24,Prefer not to say,East of England,Bronze,True
CUST01230,30,8,509.11,4,4,3,443,3.67,Champion,18-24,Male,East of England,Silver,True
CUST01231,996,2,12.370000000000001,1,1,1,111,1.0,Lost,35-44,Female,South East,Gold,True
CUST01232,140,3,385.85,2,1,2,212,1.67,Needs Attention,18-24,Female,South East,Bronze,True
CUST01233,204,6,605.27,2,2,3,223,2.33,At Risk,55-64,Prefer not to say,Scotland,Silver,True
CUST01234,133,7,550.37,2,3,3,233,2.67,At Risk,55-64,Male,South East,Bronze,True
CUST01235,361,5,1088.94,1,2,4,124,2.33,Lost,45-54,Male,North East,Gold,True
CUST01236,362,7,1061.3400000000001,1,3,4,134,2.67,Lost,65+,Male,South East,Bronze,True
CUST01237,217,6,280.18,2,2,2,222,2.0,At Risk,55-64,Male,South West,Gold,True
CUST01238,371,2,39.019999999999996,1,1,1,111,1.0,Lost,55-64,Prefer not to say,Yorkshire,Silver,True
CUST01239,108,5,403.97,3,2,2,322,2.33,Loyal,55-64,Male,Scotland,Bronze,True
CUST01240,30,12,1192.73,4,4,4,444,4.0,Champion,25-34,Prefer not to say,East Midlands,Silver,True
CUST01241,195,2,113.39,2,1,1,211,1.33,Needs Attention,45-54,Prefer not to say,London,Gold,False
CUST01242,116,6,168.28,3,2,1,321,2.0,Loyal,65+,Male,South East,Bronze,True
CUST01243,96,5,654.5899999999999,3,2,3,323,2.67,Loyal,18-24,Prefer not to say,East Midlands,Silver,True
CUST01244,218,7,918.91,2,3,4,234,3.0,At Risk,25-34,Male,North East,Silver,True
CUST01245,206,10,1181.27,2,4,4,244,3.33,At Risk,55-64,Prefer not to say,London,Bronze,True
CUST01246,129,8,638.6,3,4,3,343,3.33,Champion,25-34,Male,East of England,Gold,True
CUST01247,270,3,412.19,1,1,2,112,1.33,Lost,45-54,Male,North West,Gold,False
CUST01248,22,7,539.99,4,3,3,433,3.33,Champion,45-54,Male,West Midlands,Bronze,True
CUST01249,269,6,1004.98,1,2,4,124,2.33,Lost,45-54,Female,South East,Bronze,True
CUST01250,282,6,565.58,1,2,3,123,2.0,Lost,65+,Male,East of England,Gold,True
CUST01251,55,4,380.59,3,1,2,312,2.0,New Customer,18-24,Prefer not to say,South East,Silver,True
CUST01252,15,6,1785.6999999999998,4,2,4,424,3.33,Loyal,65+,Female,South East,Platinum,True
CUST01253,379,3,112.86,1,1,1,111,1.0,Lost,65+,Prefer not to say,South West,Bronze,True
CUST01254,22,7,658.7,4,3,3,433,3.33,Champion,65+,Male,South East,Gold,False
CUST01255,100,8,310.11,3,4,2,342,3.0,Loyal,45-54,Prefer not to say,West Midlands,Silver,True
CUST01256,166,7,445.58,2,3,2,232,2.33,At Risk,18-24,Male,London,Silver,True
CUST01257,200,4,841.4,2,1,3,213,2.0,Needs Attention,35-44,Male,Wales,Gold,True
CUST01258,158,5,1094.82,2,2,4,224,2.67,At Risk,18-24,Male,West Midlands,Bronze,True
CUST01259,594,3,235.04999999999998,1,1,1,111,1.0,Lost,35-44,Male,West Midlands,Bronze,True
CUST01260,524,7,610.29,1,3,3,133,2.33,Lost,25-34,Male,Yorkshire,Bronze,True
CUST01261,482,5,147.91,1,2,1,121,1.33,Lost,18-24,Male,North East,Bronze,True
CUST01262,422,5,647.32,1,2,3,123,2.0,Lost,25-34,Prefer not to say,Yorkshire,Gold,True
CUST01263,71,8,491.21,3,4,2,342,3.0,Loyal,35-44,Prefer not to say,North East,Gold,True
CUST01264,195,6,295.61,2,2,2,222,2.0,At Risk,55-64,Male,London,Silver,True
CUST01265,58,5,401.32,3,2,2,322,2.33,Loyal,18-24,Male,North West,Bronze,True
CUST01266,190,7,245.3,2,3,1,231,2.0,At Risk,35-44,Male,East of England,Bronze,True
CUST01267,333,4,289.86,1,1,2,112,1.33,Lost,35-44,Prefer not to say,London,Bronze,True
CUST01268,96,6,789.62,3,2,3,323,2.67,Loyal,25-34,Prefer not to say,North West,Bronze,True
CUST01269,81,6,813.8699999999999,3,2,3,323,2.67,Loyal,18-24,Female,East Midlands,Silver,False
CUST01270,143,7,225.3,2,3,1,231,2.0,At Risk,65+,Male,London,Silver,True
CUST01271,312,8,852.47,1,4,3,143,2.67,Lost,25-34,Male,Scotland,Bronze,True
CUST01272,978,2,19.53,1,1,1,111,1.0,Lost,55-64,Female,London,Gold,True
CUST01273,138,3,110.47999999999999,2,1,1,211,1.33,Needs Attention,45-54,Male,North East,Platinum,True
CUST01274,41,11,2646.89,4,4,4,444,4.0,Champion,25-34,Male,London,Bronze,True
CUST01275,621,3,82.54,1,1,1,111,1.0,Lost,65+,Male,North West,Bronze,True
CUST01276,170,3,255.12,2,1,1,211,1.33,Needs Attention,35-44,Prefer not to say,West Midlands,Bronze,True
CUST01277,862,3,38.31,1,1,1,111,1.0,Lost,65+,Male,London,Platinum,True
CUST01278,301,3,85.49000000000001,1,1,1,111,1.0,Lost,45-54,Prefer not to say,South East,Bronze,False
CUST01279,21,8,927.42,4,4,4,444,4.0,Champion,65+,Prefer not to say,East of England,Bronze,True
CUST01280,178,5,730.84,2,2,3,223,2.33,At Risk,18-24,Male,North East,Gold,True
CUST01281,338,5,603.3199999999999,1,2,3,123,2.0,Lost,35-44,Prefer not to say,North West,Bronze,True
CUST01282,55,5,737.01,3,2,3,323,2.67,Loyal,18-24,Female,North West,Bronze,True
CUST01283,113,8,616.0699999999999,3,4,3,343,3.33,Champion,55-64,Female,East of England,Gold,True
CUST01284,81,6,482.28000000000003,3,2,2,322,2.33,Loyal,25-34,Prefer not to say,South West,Bronze,True
CUST01285,543,6,771.64,1,2,3,123,2.0,Lost,55-64,Female,Scotland,Gold,True
CUST01286,7,6,319.54,4,2,2,422,2.67,Loyal,65+,Prefer not to say,Yorkshire,Gold,False
CUST01287,298,5,1336.31,1,2,4,124,2.33,Lost,45-54,Prefer not to say,Yorkshire,Gold,True
CUST01288,137,5,417.14,2,2,2,222,2.0,At Risk,25-34,Male,South East,Silver,True
CUST01289,105,9,2029.43,3,4,4,344,3.67,Champion,55-64,Female,London,Bronze,True
CUST01290,343,5,130.89,1,2,1,121,1.33,Lost,35-44,Prefer not to say,West Midlands,Gold,True
CUST01291,893,2,31.85,1,1,1,111,1.0,Lost,45-54,Male,Scotland,Silver,True
CUST01292,88,3,498.19,3,1,2,312,2.0,New Customer,55-64,Prefer not to say,South East,Bronze,True
CUST01293,64,8,443.08,3,4,2,342,3.0,Loyal,45-54,Male,South East,Bronze,True
CUST01294,60,10,1637.9,3,4,4,344,3.67,Champion,65+,Prefer not to say,North West,Silver,True
CUST01295,274,4,93.17,1,1,1,111,1.0,Lost,35-44,Male,West Midlands,Gold,True
CUST01296,569,5,390.09,1,2,2,122,1.67,Lost,18-24,Male,East of England,Bronze,True
CUST01297,36,9,1063.53,4,4,4,444,4.0,Champion,18-24,Prefer not to say,South West,Bronze,True
CUST01298,335,4,289.23,1,1,2,112,1.33,Lost,45-54,Prefer not to say,South West,Platinum,True
CUST01299,206,6,564.76,2,2,3,223,2.33,At Risk,35-44,Male,North East,Bronze,True
CUST01300,301,5,412.88,1,2,2,122,1.67,Lost,45-54,Prefer not to say,London,Silver,True
CUST01301,92,2,141.85,3,1,1,311,1.67,New Customer,25-34,Prefer not to say,East of England,Silver,True
CUST01302,191,8,622.24,2,4,3,243,3.0,At Risk,65+,Prefer not to say,East of England,Bronze,False
CUST01303,6,7,493.16,4,3,2,432,3.0,Loyal,25-34,Female,South East,Bronze,True
CUST01304,169,4,61.74,2,1,1,211,1.33,Needs Attention,18-24,Female,East Midlands,Bronze,True
CUST01305,277,9,699.0799999999999,1,4,3,143,2.67,Lost,45-54,Male,East Midlands,Gold,False
CUST01306,561,3,1637.8,1,1,4,114,2.0,Lost,55-64,Female,North West,Bronze,True
CUST01307,387,4,130.46,1,1,1,111,1.0,Lost,65+,Male,North East,Gold,True
CUST01308,639,3,303.3,1,1,2,112,1.33,Lost,65+,Male,London,Bronze,True
CUST01309,970,2,49.05,1,1,1,111,1.0,Lost,55-64,Prefer not to say,North East,Gold,True
CUST01310,91,9,807.88,3,4,3,343,3.33,Champion,18-24,Female,North East,Gold,False
CUST01311,195,4,871.1700000000001,2,1,4,214,2.33,Needs Attention,45-54,Female,West Midlands,Silver,True
CUST01312,60,4,664.52,3,1,3,313,2.33,New Customer,65+,Prefer not to say,North East,Platinum,True
